Income_count,Employment_count,CIF,ALCOHOL,DEPRESS,EMERG,Attendance,Attainment,Noquals,NEET,PT_GP,PT_Post,PT_retail,crime_count,overcrowded_count,nocentralheat_count
115,35,65,40.69682276,0.161691542,81.691428,0.797169811,5.41666667,78.18937212,0.01,7.721539968,3.342661589,10.96210071,22.01033079,116,13
70,50,80,61.98808559,0.163779528,78.05277658,0.798165138,5.16666667,83.32872005,0.12,12.94946919,11.56890781,12.14890767,23.01080038,96,29
60,20,55,106.8314627,0.151401869,104.2046769,0.772727273,5.11111111,81.69791451,0.07,10.98756753,6.589536613,13.04340739,0,52,13
45,30,40,20.94569928,0.1232493,87.58892207,0.872881356,6.28571429,69.45596899,0.03,9.562061809,8.435625933,9.601443293,39.01831368,76,22
30,25,50,24.0083854,0.121890547,66.81647366,0.942408377,5.46666667,58.97134041,0.05,8.786265539,8.707394084,9.531645851,9.004226234,62,9
15,15,40,60.30165543,0.151741294,63.89007367,0.937853107,5.47058824,44.0617413,0.03,8.882195809,7.8997445,8.433485357,12.00563498,73,2
80,35,90,78.02692143,0.189079879,93.7827419,0.841269841,5.47368421,65.64349947,0.06,8.923449903,8.292816581,8.492552033,31.01455703,119,23
20,15,50,35.29845006,0.146456693,81.4917627,0.846153846,5.73333333,55.11237257,0,15.35284842,12.36570447,12.07524508,6.002817489,126,18
20,20,40,12.54902939,0.138666667,52.23712938,0.87704918,6,53.52100457,0.06,16.82569209,13.20347021,12.55394158,18.00845247,150,28
55,15,35,46.89963559,0.142857143,57.53027827,0.848837209,5.9375,50.28580753,0.05,17.62891442,15.30818715,10.27137957,8.003756652,65,16
65,30,70,50.47868888,0.173357664,82.21410331,0.842105263,5.33333333,66.51143254,0.07,11.8337277,9.091859525,8.930213589,86.04038401,43,17
45,40,50,48.34581016,0.150186567,80.39922715,0.907079646,5.68,41.89377178,0.04,13.74007718,11.12666666,9.488564993,88.04132318,67,23
80,45,80,107.6733225,0.152368758,101.1728683,0.852216749,4.33333333,139.2781405,0.09,4.322254204,3.228803342,20.12089575,19.00892205,112,13
25,15,30,21.63693999,0.116666667,65.44926211,0.93956044,6,32.63062588,0.02,4.442775756,6.152723493,20.64771777,15.00704372,43,11
70,40,85,46.91009453,0.152970923,126.6566242,0.840490798,5.19230769,135.9956501,0.03,10.81318518,12.00419933,13.84879014,28.01314828,36,13
80,45,90,41.97689335,0.135678392,107.7859199,0.878787879,4.87179487,82.22235707,0.07,15.36332557,12.01683442,19.39033033,38.0178441,41,18
145,70,160,91.19919433,0.199685535,133.7037977,0.665354331,4.74193548,117.3828799,0.1,14.84217367,8.031090755,21.35294589,25.01173954,121,42
100,40,85,160.0808416,0.183030303,111.1633059,0.870967742,5.42857143,95.27875498,0.01,6.252687347,5.258823199,17.96467809,19.00892205,78,10
35,20,40,30.76340684,0.105381166,69.33516651,0.897959184,5.64864865,47.90633523,0.01,13.30863355,8.25381177,20.06922614,27.0126787,42,8
35,25,65,16.39025411,0.126068376,92.57953426,0.963687151,5.71794872,51.64935752,0.04,11.19149209,6.401959426,17.93230871,3.001408745,15,8
75,25,35,25.81572172,0.109921485,85.67522516,0.901023891,5.52941176,36.4065328,0.07,16.1830955,13.027113,17.75525392,48.02253991,47,8
50,15,40,29.3673987,0.116374871,70.61327448,0.93220339,5.73913043,34.95312985,0.01,8.66992975,8.383540522,7.823155569,12.00563498,25,14
45,20,65,36.09674757,0.155653451,65.79862232,0.859437751,5.54545455,71.31596637,0.13,6.797382402,6.795433795,8.001757406,6.002817489,44,3
40,20,55,34.77928937,0.134285714,79.81849934,0.954773869,6,61.42795008,0.02,6.152424693,6.153465754,7.461369802,11.0051654,56,11
70,35,90,20.92366967,0.168975069,92.56731186,0.914285714,5.52173913,74.21872388,0.06,6.147193262,6.147193147,7.271945064,6.002817489,75,4
60,40,95,94.51198353,0.177777778,91.9013336,0.886554622,5.31578947,84.8665164,0.1,8.079208245,8.025078647,8.0479101,15.00704372,76,13
40,30,50,161.7251171,0.151581243,75.6520987,0.927927928,5.7,42.80070312,0.05,4.203373345,4.193990169,5.583810089,38.0178441,34,13
100,50,140,79.75910136,0.225446429,134.6060466,0.84496124,5.375,117.8967761,0.05,5.657037831,5.655955811,7.674180655,7.003287071,73,9
45,30,40,28.07195972,0.128431373,72.05041838,0.909747292,5.87804878,37.61776652,0.01,6.878526008,6.880426176,8.896846216,14.00657414,59,12
10,20,40,5.450785137,0.115034169,60.32011859,0.935064935,5.93333333,30.29402099,0.04,10.7103447,10.711138,12.72817238,10.00469582,27,4
15,10,35,144.3641965,0.127829561,68.98551659,0.919047619,5.80769231,28.12369307,0.03,8.741755362,8.76806181,10.78734706,8.003756652,28,11
10,15,30,5.031895626,0.143652561,65.6208708,0.940677966,5.94285714,52.21132011,0.02,9.589193762,9.58675803,11.60563273,6.002817489,45,7
